site,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
33,3,5000.0,0.39256667121252337,0.5401927176832602,0.4650515749165954,0.46463473488566887,0.000358229865918906,0.01892885432941336,0.42944726522490545,0.43530880889805385,0.44621881420785775,0.4837268531051041,0.496617290717625,0.5037750370365125,0.1792704505062399,0.17845435826957656
33,5,5000.0,0.4010772347752162,0.607227833565582,0.46970118060786115,0.4688782584075232,0.00041545528659627255,0.020384758872136005,0.43175309092296354,0.4377904221027965,0.45012434698566217,0.489493260204742,0.5038518068851702,0.5127488676342227,0.34167475956491633,0.7494438384876831
34,3,5000.0,0.7363113037797239,1.0035048945206164,0.8437862890982823,0.8430785393927089,0.001268872173614076,0.03562479471960279,0.7766193452891128,0.7870711969405122,0.8088474579094457,0.8784260949625573,0.9027639393299337,0.9163922317263276,0.21164937765594408,0.22776784548285356
34,5,5000.0,0.6352827200586909,0.8232131025960344,0.7181302647593826,0.716625471905272,0.0006288763743617453,0.025079915765343085,0.6735558938660268,0.6797093321213897,0.6936471127458372,0.7422157524041882,0.7616409224851227,0.7720476747193026,0.40458761124360765,0.4960136672482349
35,3,5000.0,0.4034079758603017,0.5307459660114542,0.45566418454345786,0.45482422284949675,0.0003125293605189751,0.017680268066258328,0.4231725417180134,0.42863333859919533,0.43839772711996244,0.4730775524464788,0.48575218663046377,0.4939729269634941,0.347253014316227,0.3542500604844352
35,5,5000.0,0.3102321456506168,0.5355093286456852,0.3920881445087076,0.39183413353678004,0.0005634136691178934,0.023738710461875808,0.346624294829803,0.3532603698162837,0.3688156856976315,0.4150564629641245,0.4314143323515002,0.4411071355341462,0.19556472923211207,0.4961400222845125
36,3,5000.0,0.39256667121252337,0.5401927176832602,0.4650515749165954,0.46463473488566887,0.000358229865918906,0.01892885432941336,0.42944726522490545,0.43530880889805385,0.44621881420785775,0.4837268531051041,0.496617290717625,0.5037750370365125,0.1792704505062399,0.17845435826957656
36,5,5000.0,0.3102321456506168,0.5355093286456852,0.3920881445087076,0.39183413353678004,0.0005634136691178934,0.023738710461875808,0.346624294829803,0.3532603698162837,0.3688156856976315,0.4150564629641245,0.4314143323515002,0.4411071355341462,0.19556472923211207,0.4961400222845125
37,3,5000.0,0.3726757433986187,0.5814057082438008,0.473392328845924,0.4732792366381309,0.0006140130369312398,0.024781764749590787,0.4253015595291374,0.4337391230604918,0.4488002644259472,0.4975149198704238,0.5134999472024874,0.5217643937485091,0.022099705136229664,0.22090165510134696
37,5,5000.0,0.5383562073089381,0.8090265772197539,0.6235543373048054,0.621882975053253,0.0008035613112289021,0.02834999216296241,0.5732016833702688,0.5803462969335338,0.5958698138160942,0.6503954772895884,0.6732270215760834,0.6836151341511773,0.446940725016165,0.8718415662065482
